,Customer ID,Category,Sub-Category
754,MS-17830,Furniture,Furnishings
755,NB-18655,Furniture,Tables
756,DC-13285,Office Supplies,Storage
757,DC-13285,Technology,Accessories
758,CP-12340,Office Supplies,Binders
759,BF-11020,Office Supplies,Paper
760,AR-10510,Office Supplies,Paper
761,JC-16105,Office Supplies,Labels
762,LH-17020,Technology,Phones
763,CS-12250,Office Supplies,Envelopes
764,CS-12250,Office Supplies,Envelopes
765,CS-12250,Technology,Accessories
766,CS-12250,Office Supplies,Binders
767,CS-12250,Office Supplies,Storage
768,AJ-10795,Furniture,Furnishings
769,LE-16810,Furniture,Chairs
770,BV-11245,Office Supplies,Binders
771,BV-11245,Technology,Phones
772,BV-11245,Office Supplies,Binders
773,BV-11245,Office Supplies,Binders
774,BV-11245,Office Supplies,Art
775,BV-11245,Furniture,Furnishings
776,DL-12865,Office Supplies,Art
777,NZ-18565,Furniture,Chairs
778,NZ-18565,Office Supplies,Paper
779,NZ-18565,Office Supplies,Paper
780,NZ-18565,Office Supplies,Paper
781,BM-11785,Office Supplies,Binders
782,BM-11785,Technology,Accessories
783,BM-11785,Furniture,Bookcases
784,BM-11785,Technology,Accessories
785,EA-14035,Office Supplies,Envelopes
786,CL-12565,Office Supplies,Binders
787,LT-17110,Furniture,Chairs
788,SA-20830,Office Supplies,Binders
789,SA-20830,Office Supplies,Storage
790,SA-20830,Office Supplies,Binders
791,SA-20830,Furniture,Chairs
792,JK-15730,Technology,Phones
793,ES-14020,Office Supplies,Labels
794,ES-14020,Office Supplies,Paper
795,RH-19495,Office Supplies,Binders
796,DB-13120,Office Supplies,Paper
797,DB-13120,Office Supplies,Paper
798,DB-13120,Office Supplies,Labels
799,CD-11920,Furniture,Chairs
800,HW-14935,Furniture,Furnishings
801,HW-14935,Technology,Phones
802,HW-14935,Office Supplies,Appliances
803,MC-18130,Office Supplies,Paper
804,GM-14440,Furniture,Furnishings
805,RA-19915,Office Supplies,Art
806,RA-19915,Technology,Phones
807,AA-10375,Furniture,Furnishings
808,AA-10375,Technology,Accessories
809,ZC-21910,Office Supplies,Art
810,ZC-21910,Furniture,Tables
811,ZC-21910,Office Supplies,Appliances
812,ZC-21910,Technology,Accessories
813,PJ-19015,Furniture,Furnishings
814,PJ-19015,Technology,Accessories
815,BW-11110,Office Supplies,Paper
816,DB-13210,Office Supplies,Paper
817,CA-12775,Office Supplies,Paper
818,CA-12775,Office Supplies,Binders
819,CA-12775,Furniture,Chairs
820,CA-12775,Office Supplies,Binders
821,CA-12775,Office Supplies,Paper
822,TR-21325,Technology,Accessories
823,TR-21325,Office Supplies,Labels
824,PG-18820,Technology,Accessories
825,PG-18820,Technology,Accessories
826,GT-14710,Office Supplies,Fasteners
827,GT-14710,Office Supplies,Supplies
828,GT-14710,Office Supplies,Envelopes
829,JE-15745,Furniture,Chairs
830,JE-15745,Office Supplies,Appliances
831,JE-15745,Technology,Phones
832,JE-15745,Technology,Phones
833,JB-15400,Office Supplies,Art
834,JB-15400,Office Supplies,Appliances
835,JB-15400,Technology,Machines
836,LH-17020,Office Supplies,Binders
837,JL-15175,Office Supplies,Paper
838,EB-13705,Technology,Phones
839,BM-11650,Office Supplies,Art
840,BM-11650,Office Supplies,Art
841,BM-11650,Furniture,Bookcases
842,EM-14095,Office Supplies,Binders
843,EM-14095,Office Supplies,Binders
844,EM-14095,Office Supplies,Supplies
845,EM-14095,Office Supplies,Labels
846,AF-10885,Technology,Phones
847,AF-10885,Furniture,Chairs
848,GA-14725,Furniture,Furnishings
849,CK-12760,Technology,Accessories
850,DP-13105,Office Supplies,Art
851,DP-13105,Office Supplies,Paper
852,VD-21670,Office Supplies,Art
853,GT-14710,Furniture,Furnishings
854,GT-14710,Office Supplies,Storage
855,BK-11260,Office Supplies,Paper
856,BK-11260,Office Supplies,Supplies
857,BK-11260,Office Supplies,Storage
858,SJ-20125,Office Supplies,Paper
859,SJ-20125,Office Supplies,Fasteners
860,CM-12445,Office Supplies,Supplies
861,CM-12445,Office Supplies,Art
862,AJ-10795,Technology,Accessories
863,AJ-10795,Office Supplies,Art
864,AJ-10795,Technology,Phones
865,AJ-10780,Office Supplies,Labels
866,AJ-10780,Furniture,Furnishings
867,LS-16945,Office Supplies,Labels
868,GP-14740,Office Supplies,Binders
869,PK-18910,Office Supplies,Binders
870,PK-18910,Technology,Phones
871,TB-21520,Office Supplies,Paper
872,SM-20005,Office Supplies,Paper
873,SM-20005,Office Supplies,Binders
874,GA-14725,Office Supplies,Paper
875,CC-12430,Furniture,Furnishings
876,CC-12430,Technology,Accessories
877,CC-12430,Technology,Accessories
878,AG-10765,Office Supplies,Binders
879,HP-14815,Office Supplies,Binders
880,HP-14815,Furniture,Chairs
881,DK-13090,Office Supplies,Storage
882,GZ-14470,Office Supplies,Art
883,PM-19135,Furniture,Furnishings
884,LL-16840,Furniture,Furnishings
885,JS-15595,Office Supplies,Binders
886,OT-18730,Office Supplies,Storage
887,EL-13735,Office Supplies,Binders
888,CK-12760,Office Supplies,Paper
889,JE-15475,Technology,Accessories
890,JE-15475,Office Supplies,Binders
891,TH-21550,Office Supplies,Paper
892,TH-21550,Office Supplies,Art
893,TH-21550,Technology,Phones
894,PC-18745,Office Supplies,Storage
895,PC-18745,Office Supplies,Binders
896,HL-15040,Office Supplies,Envelopes
897,MS-17365,Office Supplies,Labels
898,GB-14530,Office Supplies,Paper
899,JR-16210,Office Supplies,Binders
900,TD-20995,Office Supplies,Labels
901,TD-20995,Office Supplies,Binders
902,DB-13060,Technology,Phones
903,LC-17140,Office Supplies,Paper
904,LC-17140,Office Supplies,Storage
905,LC-17140,Office Supplies,Paper
906,PO-18865,Furniture,Bookcases
907,PO-18865,Technology,Phones
908,PO-18865,Office Supplies,Binders
909,BE-11335,Technology,Phones
910,BE-11335,Technology,Accessories
911,BE-11335,Office Supplies,Storage
912,SC-20050,Furniture,Furnishings
913,BM-11650,Furniture,Furnishings
914,BM-11650,Technology,Accessories
915,KL-16555,Furniture,Tables
916,KL-16555,Furniture,Chairs
917,KL-16555,Office Supplies,Binders
918,RW-19630,Office Supplies,Envelopes
919,RW-19630,Office Supplies,Storage
920,RC-19825,Office Supplies,Storage
921,SE-20110,Technology,Accessories
922,SE-20110,Technology,Phones
923,SE-20110,Office Supplies,Appliances
924,AH-10075,Office Supplies,Binders
925,JM-15535,Office Supplies,Paper
926,JM-15535,Technology,Accessories
927,JJ-15760,Office Supplies,Art
928,JJ-15760,Office Supplies,Appliances
929,AB-10165,Office Supplies,Art
930,AB-10165,Office Supplies,Art
931,AB-10165,Office Supplies,Paper
932,RK-19300,Office Supplies,Paper
933,CG-12040,Office Supplies,Paper
934,CG-12040,Office Supplies,Binders
935,CG-12040,Office Supplies,Paper
936,CG-12040,Office Supplies,Appliances
937,RA-19885,Technology,Accessories
938,RP-19270,Office Supplies,Paper
939,RP-19270,Office Supplies,Appliances
940,KC-16255,Office Supplies,Paper
941,RW-19630,Office Supplies,Binders
942,RW-19630,Furniture,Tables
943,JL-15850,Office Supplies,Paper
944,JL-15850,Office Supplies,Storage
945,JL-15850,Office Supplies,Binders
946,CA-12775,Furniture,Tables
947,RB-19795,Furniture,Furnishings
948,RB-19795,Furniture,Furnishings
949,RB-19795,Furniture,Tables
950,RB-19795,Office Supplies,Paper
951,RB-19795,Office Supplies,Paper
952,KH-16360,Furniture,Furnishings
953,GH-14665,Office Supplies,Art
954,GH-14665,Furniture,Bookcases
955,SW-20275,Office Supplies,Storage
956,JA-15970,Technology,Phones
957,JA-15970,Office Supplies,Binders
958,JA-15970,Office Supplies,Paper
959,DL-12925,Furniture,Furnishings
960,LW-16990,Furniture,Chairs
961,TB-21190,Office Supplies,Binders
962,CV-12805,Office Supplies,Envelopes
963,MS-17365,Office Supplies,Labels
964,BS-11800,Office Supplies,Labels
965,BS-11800,Office Supplies,Art
966,BS-11800,Office Supplies,Paper
967,BS-11800,Office Supplies,Paper
968,BS-11800,Office Supplies,Labels
969,BS-11800,Office Supplies,Storage
970,DL-13315,Furniture,Furnishings
971,DL-13315,Technology,Phones
972,DL-13315,Office Supplies,Binders
973,DL-13315,Office Supplies,Labels
974,PO-19195,Technology,Phones
975,PO-19195,Office Supplies,Binders
976,TD-20995,Office Supplies,Binders
977,BW-11110,Technology,Machines
978,RW-19690,Office Supplies,Binders
979,KB-16600,Office Supplies,Paper
980,EB-13870,Furniture,Chairs
981,TZ-21580,Office Supplies,Art
982,TZ-21580,Technology,Phones
983,TZ-21580,Furniture,Chairs
984,AS-10630,Office Supplies,Labels
985,AS-10630,Office Supplies,Envelopes
986,AS-10630,Technology,Machines
987,TS-21340,Office Supplies,Binders
988,JG-15805,Furniture,Furnishings
989,JG-15805,Office Supplies,Art
990,SL-20155,Furniture,Chairs
991,TS-21610,Office Supplies,Binders
992,RF-19735,Office Supplies,Fasteners
993,RF-19735,Office Supplies,Paper
994,MW-18235,Office Supplies,Binders
995,MW-18235,Technology,Phones
996,RD-19585,Office Supplies,Envelopes
997,RD-19585,Office Supplies,Storage
998,RD-19585,Furniture,Furnishings
999,RD-19585,Furniture,Furnishings
1000,FM-14290,Office Supplies,Art
1001,RH-19495,Technology,Accessories
1002,RH-19495,Furniture,Tables
1003,RH-19495,Office Supplies,Paper
1004,RA-19945,Office Supplies,Storage
1005,JK-15730,Office Supplies,Paper
1006,MT-17815,Office Supplies,Envelopes
1007,MT-17815,Office Supplies,Binders
1008,PO-18850,Office Supplies,Paper
1009,AT-10735,Technology,Phones
1010,VG-21790,Furniture,Furnishings
1011,PF-19165,Furniture,Furnishings
1012,PF-19165,Office Supplies,Storage
1013,JS-15880,Furniture,Tables
1014,JS-15880,Technology,Accessories
1015,MO-17800,Office Supplies,Paper
1016,KM-16225,Furniture,Furnishings
1017,KM-16225,Furniture,Furnishings
1018,KM-16225,Technology,Phones
1019,KM-16225,Office Supplies,Storage
1020,GT-14710,Office Supplies,Art
1021,GT-14710,Furniture,Chairs
1022,GT-14710,Technology,Machines
1023,PB-19150,Office Supplies,Envelopes
1024,HR-14770,Office Supplies,Binders
1025,DE-13255,Office Supplies,Paper
1026,DE-13255,Office Supplies,Paper
1027,DE-13255,Technology,Phones
1028,LA-16780,Office Supplies,Paper
1029,LA-16780,Technology,Phones
1030,LA-16780,Furniture,Chairs
1031,LA-16780,Furniture,Furnishings
1032,LA-16780,Office Supplies,Labels
1033,AG-10390,Office Supplies,Paper
1034,AG-10390,Office Supplies,Binders
1035,AG-10390,Office Supplies,Binders
1036,EL-13735,Furniture,Furnishings
1037,JJ-15445,Office Supplies,Binders
1038,JH-15430,Office Supplies,Art
1039,JH-15430,Office Supplies,Art
1040,RD-19660,Furniture,Tables
1041,MO-17500,Technology,Accessories
1042,MO-17500,Furniture,Bookcases
1043,NS-18640,Office Supplies,Art
1044,NS-18640,Office Supplies,Appliances
1045,SN-20710,Furniture,Chairs
1046,ZC-21910,Technology,Phones
1047,ZC-21910,Furniture,Furnishings
1048,LC-16885,Technology,Phones
1049,LC-16885,Technology,Accessories
1050,DG-13300,Furniture,Furnishings
1051,DG-13300,Office Supplies,Paper
1052,DG-13300,Furniture,Furnishings
1053,NF-18595,Office Supplies,Art
1054,NF-18595,Furniture,Furnishings
1055,NF-18595,Office Supplies,Binders
1056,NF-18595,Office Supplies,Binders
1057,BP-11185,Office Supplies,Binders
1058,BP-11185,Office Supplies,Binders
1059,MG-17650,Office Supplies,Fasteners
1060,JD-16060,Furniture,Chairs
1061,TS-21160,Office Supplies,Appliances
1062,TS-21160,Office Supplies,Fasteners
1063,TS-21160,Office Supplies,Art
1064,TS-21160,Technology,Phones
1065,TS-21160,Office Supplies,Fasteners
1066,TS-21160,Office Supplies,Binders
1067,BD-11620,Furniture,Chairs
1068,CM-12160,Office Supplies,Supplies
1069,RB-19795,Office Supplies,Binders
1070,SN-20560,Office Supplies,Art
1071,EH-14005,Office Supplies,Paper
1072,FO-14305,Office Supplies,Binders
1073,MS-17710,Office Supplies,Binders
1074,MS-17710,Office Supplies,Binders
1075,MS-17710,Technology,Accessories
1076,CC-12100,Office Supplies,Art
1077,DW-13540,Office Supplies,Appliances
1078,DW-13540,Office Supplies,Storage
1079,DW-13540,Office Supplies,Binders
1080,BT-11395,Office Supplies,Paper
1081,BT-11395,Furniture,Chairs
1082,KD-16270,Furniture,Tables
1083,KD-16270,Office Supplies,Paper
1084,KD-16270,Office Supplies,Storage
1085,KD-16270,Technology,Machines
1086,LC-16870,Office Supplies,Paper
1087,CY-12745,Technology,Phones
1088,CY-12745,Office Supplies,Labels
1089,LW-16990,Furniture,Furnishings
1090,LW-16990,Technology,Phones
1091,NP-18325,Office Supplies,Art
1092,NP-18325,Technology,Phones
1093,BT-11485,Office Supplies,Paper
1094,BT-11485,Office Supplies,Appliances
1095,PS-19045,Office Supplies,Storage
1096,PS-19045,Office Supplies,Binders
1097,NS-18640,Furniture,Tables
1098,PV-18985,Office Supplies,Art
1099,PV-18985,Furniture,Furnishings
1100,PV-18985,Technology,Accessories
1101,PV-18985,Office Supplies,Art
1102,RP-19390,Office Supplies,Binders
1103,RP-19390,Office Supplies,Binders
1104,NM-18520,Office Supplies,Paper
1105,EH-13945,Office Supplies,Storage
1106,EH-13945,Furniture,Furnishings
1107,EH-13945,Office Supplies,Binders
1108,EH-13945,Office Supplies,Fasteners
1109,EH-13945,Office Supplies,Envelopes
1110,EH-13945,Technology,Phones
1111,EH-13945,Office Supplies,Paper
1112,EH-13945,Office Supplies,Binders
1113,RA-19915,Office Supplies,Binders
1114,RA-19915,Furniture,Bookcases
1115,RA-19915,Technology,Accessories
1116,DL-13495,Office Supplies,Labels
1117,CS-12355,Office Supplies,Paper
1118,CS-12355,Technology,Accessories
1119,CS-12355,Office Supplies,Paper
1120,CS-12355,Office Supplies,Envelopes
1121,HL-15040,Technology,Phones
1122,HL-15040,Office Supplies,Art
1123,HL-15040,Furniture,Furnishings
1124,HL-15040,Office Supplies,Art
1125,HL-15040,Office Supplies,Envelopes
1126,HL-15040,Furniture,Chairs
1127,PA-19060,Office Supplies,Art
1128,PA-19060,Office Supplies,Envelopes
1129,BD-11605,Furniture,Tables
1130,BD-11605,Office Supplies,Paper
1131,BD-11605,Office Supplies,Envelopes
1132,GG-14650,Office Supplies,Paper
1133,JS-15940,Office Supplies,Storage
1134,JS-15940,Office Supplies,Labels
1135,LR-16915,Office Supplies,Storage
1136,FH-14275,Office Supplies,Envelopes
1137,FH-14275,Office Supplies,Appliances
1138,FH-14275,Office Supplies,Paper
1139,FH-14275,Office Supplies,Art
1140,FH-14275,Office Supplies,Binders
1141,AP-10915,Furniture,Furnishings
1142,AP-10915,Office Supplies,Fasteners
1143,AP-10915,Office Supplies,Paper
1144,AP-10915,Technology,Machines
1145,AP-10915,Office Supplies,Storage
1146,NC-18340,Office Supplies,Appliances
1147,NC-18340,Office Supplies,Fasteners
1148,NC-18340,Office Supplies,Binders
1149,NC-18340,Technology,Phones
1150,NC-18340,Technology,Copiers
1151,CB-12535,Furniture,Furnishings
1152,KL-16555,Office Supplies,Art
1153,KL-16555,Office Supplies,Binders
1154,PS-19045,Office Supplies,Storage
1155,PS-19045,Furniture,Tables
1156,PS-19045,Office Supplies,Binders
1157,PS-19045,Furniture,Tables
1158,GB-14530,Furniture,Chairs
1159,AA-10315,Office Supplies,Appliances
1160,AA-10315,Office Supplies,Binders
1161,LT-16765,Office Supplies,Art
1162,AP-10720,Technology,Phones
1163,AP-10720,Office Supplies,Binders
1164,AP-10720,Office Supplies,Binders
1165,PM-18940,Office Supplies,Binders
1166,KC-16540,Technology,Accessories
1167,DL-13315,Furniture,Furnishings
1168,DL-13315,Office Supplies,Storage
1169,DL-13315,Office Supplies,Paper
1170,DL-13315,Office Supplies,Storage
1171,SW-20275,Office Supplies,Paper
1172,AA-10375,Office Supplies,Binders
1173,LT-17110,Office Supplies,Binders
1174,DP-13105,Office Supplies,Binders
1175,AB-10060,Office Supplies,Supplies
1176,AT-10435,Office Supplies,Labels
1177,JE-15745,Furniture,Chairs
1178,JE-15745,Technology,Phones
1179,CA-12055,Technology,Accessories
1180,DB-13060,Technology,Phones
1181,DB-13060,Office Supplies,Art
1182,RB-19570,Office Supplies,Envelopes
1183,RB-19570,Technology,Phones
1184,HR-14830,Office Supplies,Binders
1185,HR-14830,Office Supplies,Storage
1186,HR-14830,Office Supplies,Paper
1187,HR-14830,Office Supplies,Storage
1188,BT-11530,Office Supplies,Appliances
1189,BT-11530,Technology,Phones
1190,BT-11530,Furniture,Chairs
1191,BT-11530,Office Supplies,Paper
1192,BT-11530,Office Supplies,Paper
1193,NG-18355,Office Supplies,Paper
1194,NG-18355,Furniture,Furnishings
1195,NG-18355,Office Supplies,Storage
1196,NG-18355,Furniture,Furnishings
1197,ZC-21910,Technology,Accessories
1198,ZC-21910,Furniture,Chairs
1199,ZC-21910,Office Supplies,Binders
1200,LS-16945,Furniture,Chairs
1201,LS-16945,Office Supplies,Binders
1202,LS-16945,Furniture,Chairs
1203,LS-16945,Office Supplies,Storage
1204,LS-16945,Office Supplies,Storage
1205,LH-16750,Technology,Phones
1206,SW-20755,Office Supplies,Storage
1207,SW-20755,Office Supplies,Binders
1208,SW-20755,Office Supplies,Fasteners
1209,SW-20755,Office Supplies,Art
1210,SW-20755,Office Supplies,Binders
1211,SW-20755,Furniture,Bookcases
1212,SP-20620,Furniture,Chairs
1213,SP-20620,Office Supplies,Binders
1214,SP-20620,Office Supplies,Binders
1215,SP-20620,Office Supplies,Art
1216,SP-20620,Technology,Accessories
1217,SP-20620,Furniture,Furnishings
1218,SP-20620,Technology,Accessories
1219,SP-20620,Technology,Phones
1220,BF-11170,Office Supplies,Storage
1221,BF-11170,Technology,Phones
1222,BM-11140,Furniture,Furnishings
1223,BM-11140,Technology,Accessories
1224,BM-11140,Office Supplies,Binders
1225,BM-11140,Office Supplies,Paper
1226,BM-11140,Office Supplies,Storage
1227,BM-11140,Office Supplies,Storage
1228,ZC-21910,Office Supplies,Envelopes
1229,ZC-21910,Furniture,Furnishings
1230,ZC-21910,Office Supplies,Art
1231,KT-16480,Office Supplies,Art
1232,KT-16480,Office Supplies,Envelopes
1233,BG-11695,Technology,Copiers
1234,PG-18820,Furniture,Furnishings
1235,PG-18820,Office Supplies,Binders
1236,PG-18820,Furniture,Furnishings
1237,PG-18820,Furniture,Furnishings
1238,GM-14680,Furniture,Furnishings
1239,GM-14680,Office Supplies,Art
1240,GM-14680,Office Supplies,Fasteners
1241,MO-17800,Technology,Phones
1242,PG-18820,Office Supplies,Binders
1243,PG-18820,Office Supplies,Fasteners
1244,EJ-14155,Office Supplies,Envelopes
1245,NP-18700,Furniture,Tables
1246,NP-18700,Furniture,Tables
1247,NP-18700,Furniture,Bookcases
1248,DJ-13630,Office Supplies,Art
1249,DJ-13630,Furniture,Chairs
1250,DJ-13630,Office Supplies,Appliances
1251,DJ-13630,Office Supplies,Art
1252,IM-15070,Technology,Phones
1253,MH-18115,Office Supplies,Art
1254,MH-18115,Technology,Phones
1255,MH-18115,Furniture,Furnishings
1256,MH-18115,Furniture,Furnishings
1257,RB-19795,Office Supplies,Binders
1258,RB-19795,Office Supplies,Storage
1259,RB-19795,Technology,Accessories
1260,JR-15700,Technology,Phones
1261,SM-20950,Office Supplies,Binders
1262,CS-12355,Office Supplies,Binders
1263,CC-12220,Technology,Phones
1264,CC-12220,Furniture,Furnishings
1265,PF-19225,Office Supplies,Art
1266,JC-16105,Office Supplies,Storage
1267,JC-16105,Furniture,Chairs
1268,BG-11695,Furniture,Furnishings
1269,DC-12850,Office Supplies,Paper
1270,SP-20545,Office Supplies,Storage
1271,SP-20545,Office Supplies,Appliances
1272,SP-20545,Office Supplies,Binders
1273,MS-17710,Office Supplies,Paper
1274,MS-17710,Furniture,Chairs
1275,MS-17710,Office Supplies,Paper
1276,MS-17710,Technology,Accessories
1277,BD-11770,Office Supplies,Art
1278,KC-16255,Technology,Accessories
1279,KC-16255,Technology,Accessories
